row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,left_out_dataset,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
209,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:36,0.4611296715073948,0.3563340493829605,2.2766551946259325e-197,0.6690843155031732,0.6587849957694838,0.6591602650604227,0.658964904121866,0.6690843155031732,0.6690843155031732,0.6690843155031732,0.6694896554569141,0.6690843155031732,0.6692796023894791
210,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:36,0.5537046891477289,0.0306884746315052,0.4361757099709198,0.3405572755417956,0.2798546209761163,0.3389034618996729,0.1824014158508932,0.3405572755417956,0.3405572755417956,0.3405572755417956,0.1878707213332947,0.3405572755417956,0.177609426312245
211,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:36,0.4619087309806191,0.3617007624674055,0.0,0.6593854128100703,0.662827018832573,0.6128159709575255,0.604079514386696,0.6593854128100703,0.6593854128100703,0.6593854128100703,0.661778413185006,0.6593854128100703,0.629910847825647
212,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:37,1.4422890791712182,0.4378903631345068,3.990364266980283e-107,0.0629124505059392,0.0472415039241706,0.2400727158650056,0.069381748630118,0.0629124505059392,0.0629124505059392,0.0629124505059392,0.0260841968908916,0.0629124505059392,0.0269608620905289
213,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:02:37,0.7704595225448215,0.2584819998814222,2.2231449923717093e-58,0.4753661784287616,0.2407691726242657,0.2393810063984911,0.2313246117668475,0.4753661784287616,0.4753661784287616,0.4753661784287616,0.5002710378672652,0.4753661784287616,0.4690121522991023
214,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:37,1.0142211042108726,0.1870376581388494,2.972904552742618e-135,0.3046434590573604,0.3763054110629174,0.2760733530341802,0.1941095056950357,0.3046434590573604,0.3046434590573604,0.3046434590573604,0.5455433678291185,0.3046434590573604,0.2203346130821259
215,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:37,0.4611168018849214,0.3563340493829605,2.2766551946259325e-197,0.6690843155031732,0.6587849957694838,0.6591602650604227,0.658964904121866,0.6690843155031732,0.6690843155031732,0.6690843155031732,0.6694896554569141,0.6690843155031732,0.6692796023894791
216,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:37,0.5535553644438608,0.0306884746315052,0.4361757099709198,0.3405572755417956,0.2798546209761163,0.3389034618996729,0.1824014158508932,0.3405572755417956,0.3405572755417956,0.3405572755417956,0.1878707213332947,0.3405572755417956,0.177609426312245
217,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:38,0.4619041685282708,0.3617007624674054,0.0,0.6592002961865976,0.6626060639008442,0.6125917054271375,0.6038005985688973,0.6592002961865976,0.6592002961865976,0.6592002961865976,0.6615690477708686,0.6592002961865976,0.6296629326547841
218,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:38,1.441960678865354,0.4378903631345069,3.990364266979376e-107,0.0629124505059392,0.0472415039241706,0.2400727158650056,0.069381748630118,0.0629124505059392,0.0629124505059392,0.0629124505059392,0.0260841968908916,0.0629124505059392,0.0269608620905289
219,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:38,0.9338655309373992,0.4092380821442031,3.946237549402463e-82,0.3204172876304024,0.2301342630075286,0.2021893283542355,0.1634944949972471,0.3204172876304024,0.3204172876304024,0.3204172876304024,0.4269709762392462,0.3204172876304024,0.2738460811488981
220,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:38,1.3658486616271952,0.3570750212122021,1.747590578716935e-108,0.0957683741648107,0.2976253980926878,0.3415656878449461,0.0848263158049046,0.0957683741648107,0.0957683741648107,0.0957683741648107,0.8342814729385093,0.0957683741648107,0.0307932290388195
221,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:38,0.7678791699341906,0.3275125122939342,1.7449094008033137e-91,0.4411683659410306,0.4207821996259934,0.3447097639111358,0.2268669371548769,0.4411683659410306,0.4411683659410306,0.4411683659410306,0.4893450067382241,0.4411683659410306,0.2872023271037822
222,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:38,0.55925264144644,0.4738037172395514,3.778932126756606e-300,0.2883617494440326,0.350737040931573,0.3624860146604938,0.2072577944457019,0.2883617494440326,0.2883617494440326,0.2883617494440326,0.3662527484410091,0.2883617494440326,0.1836982119134279
223,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:38,0.5375810629774703,0.1638428217442035,2.8571800506878183e-05,0.3513931888544891,0.2763524313279615,0.37789436186405,0.2530600141328488,0.3513931888544891,0.3513931888544891,0.3513931888544891,0.18724069160435,0.3513931888544891,0.208613570113244
224,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:38,0.9887652581371512,0.3461354078025226,2.0603335087766325e-192,0.2756811889844091,0.1527536438385293,0.2135077112090723,0.174501095111886,0.2756811889844091,0.2756811889844091,0.2756811889844091,0.1965215927430916,0.2756811889844091,0.2255320768055117
225,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:38,0.9339599974515304,0.3844337393802641,6.747057062377027e-72,0.3219076005961251,0.2627816963298259,0.2100282035711595,0.167053369821894,0.3219076005961251,0.3219076005961251,0.3219076005961251,0.4405771671812933,0.3219076005961251,0.2625162734518738
226,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:39,1.3552812090508382,0.3149663693514249,1.5123228372782037e-83,0.1202672605790645,0.2894380274580697,0.3368305767850563,0.0957758901763857,0.1202672605790645,0.1202672605790645,0.1202672605790645,0.8269654676198775,0.1202672605790645,0.1014331559846352
227,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:39,0.7492871889040712,0.3300721903602827,5.649924662253642e-93,0.4348305318269496,0.7802378850922539,0.3390353840829995,0.2126195552324974,0.4348305318269496,0.4348305318269496,0.4348305318269496,0.7228738889732985,0.4348305318269496,0.2705983764056355
228,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:39,0.5559842743290592,0.4628768515049213,8.80603256884677e-285,0.2850259451445515,0.3506834264246403,0.359977092978395,0.2015219671790004,0.2850259451445515,0.2850259451445515,0.2850259451445515,0.3662531088444919,0.2850259451445515,0.17720182342563
229,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:39,0.549077955901436,0.0306884746315053,0.4361757099709084,0.3452012383900928,0.3080091132141605,0.3535898183231322,0.2128411009607231,0.3452012383900928,0.3452012383900928,0.3452012383900928,0.2003797534288495,0.3452012383900928,0.1909089309116577
230,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:39,0.98274840280437,0.3523559648380434,8.579621976758866e-200,0.2698528340375929,0.1176835440025982,0.1564350845626816,0.121230328751592,0.2698528340375929,0.2698528340375929,0.2698528340375929,0.1922554163323252,0.2698528340375929,0.2081997292180866
231,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:39,0.933691437779809,0.3843370294837945,7.367462746840161e-72,0.3219076005961251,0.2627816963298259,0.2100282035711595,0.167053369821894,0.3219076005961251,0.3219076005961251,0.3219076005961251,0.4405771671812933,0.3219076005961251,0.2625162734518738
232,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:39,1.355637482650746,0.314966369351425,1.5123228372778599e-83,0.1194320712694877,0.2892580941415138,0.3360860271848565,0.0952091648743601,0.1194320712694877,0.1194320712694877,0.1194320712694877,0.8268264821876041,0.1194320712694877,0.1003155225260135
233,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:39,0.7489669714373564,0.3300721903602827,5.649924662253642e-93,0.4348305318269496,0.7802378850922539,0.3390353840829995,0.2126195552324974,0.4348305318269496,0.4348305318269496,0.4348305318269496,0.7228738889732985,0.4348305318269496,0.2705983764056355
234,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:39,0.5559917444145394,0.4628768515049213,8.80603256884677e-285,0.2850259451445515,0.3513902571754508,0.3600612461419754,0.2013558911688607,0.2850259451445515,0.2850259451445515,0.2850259451445515,0.3670455227088,0.2850259451445515,0.1769888299848517
235,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:40,0.5487235359846803,0.0306884746315051,0.4361757099709322,0.3452012383900928,0.3080091132141605,0.3535898183231322,0.2128411009607231,0.3452012383900928,0.3452012383900928,0.3452012383900928,0.2003797534288495,0.3452012383900928,0.1909089309116577
236,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:40,0.9814107166825692,0.3527383010803182,2.980960641392727e-200,0.2697071251639225,0.1177270351254134,0.1564319409994786,0.1211545769769115,0.2697071251639225,0.2697071251639225,0.2697071251639225,0.1921836034424562,0.2697071251639225,0.2079613481797384
237,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:40,3.3344259215734287,0.4169871855540831,5.267840806381834e-11,0.4605263157894737,0.2348577112004222,0.2281567549558554,0.1988848390176169,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.5854096024374662,0.4605263157894737,0.4442693560247924
238,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:40,3.33154658030187,0.4160736078703481,5.857755215996838e-11,0.4649122807017544,0.240115469519443,0.2343146608513925,0.2059651817716334,0.4649122807017544,0.4649122807017544,0.4649122807017544,0.5892963687874807,0.4649122807017544,0.4516095345891611
239,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:40,3.3304320461789745,0.4160736078703482,5.857755215996672e-11,0.4605263157894737,0.2338900134952767,0.2270682840397982,0.1990834983222256,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.5850846118332267,0.4605263157894737,0.4470137377407994
240,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:40,0.6723540581393965,0.4642426592729356,3.2289490840705164e-30,0.4592592592592592,0.5762791286727457,0.4840512303424508,0.4612983705560766,0.4592592592592592,0.4592592592592592,0.4592592592592592,0.5966682145671507,0.4592592592592592,0.4585750771236898
241,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:40,0.6725447476596645,0.4479880297609622,5.150590406736888e-28,0.3851851851851852,0.4746133644587103,0.3124052035106655,0.2550798302635846,0.3851851851851852,0.3851851851851852,0.3851851851851852,0.6557965610781484,0.3851851851851852,0.3389053423541587
242,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:40,0.6710746606513813,0.4479880297609622,5.150590406736888e-28,0.3833333333333333,0.472467297195558,0.3109346152753714,0.2525428281068525,0.3833333333333333,0.3833333333333333,0.3833333333333333,0.6531167436964539,0.3833333333333333,0.3357358261281025
243,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:40,1.6938007865028666,0.4105988769134328,2.534653969249277e-29,0.3056768558951965,0.3337641394245167,0.2282517619516938,0.2040288121047971,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.3800866541659158,0.3056768558951965,0.2709895976741157
244,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:40,1.6711937503721557,0.4073320265508365,7.66683691042325e-29,0.3056768558951965,0.1672090439799312,0.2216672748602914,0.1841097510411989,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.2224191260799558,0.3056768558951965,0.2524550292354435
245,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:40,1.6714289958040829,0.4070570104367681,8.410870476946834e-29,0.3056768558951965,0.1672090439799312,0.2216672748602914,0.1841097510411989,0.3056768558951965,0.3056768558951965,0.3056768558951965,0.2224191260799558,0.3056768558951965,0.2524550292354435
246,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:40,0.4523009932111909,0.419467449324757,1.3503606528147118e-29,0.6812688821752266,0.6883748286765737,0.661333555161195,0.6596069257106651,0.6812688821752266,0.6812688821752266,0.6812688821752266,0.6863523669800365,0.6812688821752266,0.6692056369584349
247,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:40,0.4560304368772613,0.4056173662323709,1.3139586142322604e-27,0.6888217522658611,0.6865357643758765,0.6770186335403727,0.678249544643784,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6875548192183997,0.6888217522658611,0.6847690726773982
248,True,embed_words_conceptnet,add,cosine_similarity,Ridge Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:40,0.4560679826311015,0.4056173662323709,1.3139586142322604e-27,0.6888217522658611,0.6865357643758765,0.6770186335403727,0.678249544643784,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6875548192183997,0.6888217522658611,0.6847690726773982
249,True,embed_words_conceptnet,add,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:02:40,0.7719888460631399,0.3116587277435042,4.442660740910051e-40,0.4015107495642068,0.3447047548291402,0.3190397588654914,0.2895849217359649,0.4015107495642068,0.4015107495642068,0.4015107495642068,0.4879830449891475,0.4015107495642068,0.3875064020761988
250,True,embed_words_conceptnet,add,cosine_similarity,Linear Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:02:41,0.7688041462023109,0.2819807307781844,8.021769424903104e-33,0.3759442184776292,0.2904422554517443,0.2478837722014417,0.2105247120073982,0.3759442184776292,0.3759442184776292,0.3759442184776292,0.519809361475109,0.3759442184776292,0.3437680184629114
